Gender,BirthState,State_Id,TimeInApp,Age,paid_amount,Paid,loan_num,annual_interest_rate_per,loan_rate_salary
0,3,3,15.748015,3.0259354,6.7135878,1,3.7416575,2.3795462,0.550095
1,14,16,17.804493,3.3009193,4.6718,1,8.602325,1.686399,0.22237588
1,8,16,14.59452,3.627339,5.996701,1,3.4641016,1.974081,0.42589176
1,8,7,29.393877,3.6514313,6.061084,1,5.196152,1.686399,0.2912284
0,4,5,19.49359,3.5789454,5.6161165,1,6.708204,1.686399,0.36964792
0,30,31,13.527749,3.7169552,5.750634,1,3.0,2.3795462,0.48276442
0,30,31,22.427662,4.0953026,8.155212,1,4.0,1.974081,0.52389926
1,14,16,17.804493,3.3009193,2.627563,1,8.602325,1.686399,0.07743597
1,6,8,19.570385,3.576957,5.9250307,1,5.3851647,1.974081,0.42265236
0,8,8,12.288206,3.4786568,4.9794884,1,1.7320508,1.686399,0.49646908
0,30,31,13.856406,3.0358477,5.9669924,1,2.6457512,2.3795462,0.5216626
1,8,8,25.70992,3.822043,7.31218,1,7.3484693,1.686399,0.49478143
0,8,8,13.892444,3.7128873,6.542616,1,2.828427,2.3795462,0.5577197
0,11,12,16.881943,3.4124053,5.248707,1,9.486833,1.974081,0.39218768
0,8,7,29.529646,3.4408743,6.603876,1,8.306623,1.686399,0.17187957
1,11,11,21.424286,3.2905755,6.5833817,1,2.0,-0.36129388,0.5664627
0,13,15,8.3666,3.5694265,7.930911,1,1.4142135,1.974081,0.5455789
0,27,28,21.44761,3.881472,7.230404,1,4.8989797,1.974081,0.5400417
0,11,11,18.973665,3.2909832,6.6239724,1,3.3166249,1.974081,0.5248869
1,13,14,28.84441,3.5823014,6.7813754,1,6.78233,1.974081,0.5565068
0,8,16,10.099504,3.6345193,7.3506894,1,2.828427,1.2809339,0.58021003
1,13,15,20.784609,3.391154,6.6197,1,5.0,1.974081,0.4137106
1,8,8,20.322401,3.9589536,6.123917,1,6.6332498,3.0726933,0.48046762
0,13,15,9.165152,3.2013934,7.2832146,1,1.7320508,1.974081,0.54009074
1,13,14,29.546574,3.1631126,6.832245,1,4.472136,1.974081,0.3596454
1,14,16,14.662878,3.693591,6.189639,1,3.7416575,3.0726933,0.52465785
1,13,15,20.952328,3.3006167,6.7850113,1,4.7958317,1.974081,0.6292857
0,6,9,10.099504,3.7223315,6.870718,1,2.0,0.23947997,0.34688616
0,21,22,18.627935,3.7688274,5.8930798,1,4.358899,1.974081,0.51121646
1,13,14,24.228083,3.1451194,6.071015,1,3.0,1.974081,0.37938127
0,22,33,19.51922,3.5959892,5.370266,1,2.4494898,1.974081,0.3944426
0,8,16,25.41653,3.6112692,7.254892,1,8.306623,1.974081,0.47186676
1,14,16,17.832554,3.3009193,4.785239,1,8.602325,2.3795462,0.23547265
0,14,15,29.86637,3.6645615,5.5924783,1,7.8740077,2.3795462,0.1600833
1,13,14,29.529646,3.2037308,6.492043,1,7.28011,2.3795462,0.43108428
1,11,12,21.470911,3.4978962,0.0,0,2.236068,0.18232156,0.5664627
0,13,14,29.563492,3.233525,6.7898383,1,5.8309517,2.3795462,0.49214217
1,11,12,23.065125,3.399782,6.283761,1,6.0,2.3795462,0.42123464
1,11,11,29.223278,3.150411,6.7716146,1,6.6332498,2.3795462,0.53509516
0,13,14,29.580399,3.1696913,5.8259706,1,5.2915025,2.3795462,0.27721968
0,8,7,18.330303,3.783069,6.827629,1,4.472136,0.36464313,0.5703318
0,8,8,21.748564,3.7633784,6.589284,1,5.196152,0.36464313,0.64407754
0,8,8,23.30236,3.8074987,7.420327,1,5.8309517,2.3795462,0.5213499
1,8,7,29.664793,4.1091557,8.432476,1,6.708204,3.0726933,0.35418782
0,18,20,8.717798,3.4842157,6.6168413,1,2.6457512,3.0726933,0.39680788
1,8,7,18.841444,3.4141183,6.6253924,1,3.6055512,2.3795462,0.56645566
0,13,14,29.495762,3.3263204,7.1606364,1,5.5677643,3.0726933,0.37302354
0,13,15,18.303005,3.3274016,5.370266,1,6.3245554,3.0726933,0.23143339
0,13,14,22.781572,2.9949105,5.3191977,1,2.6457512,3.0726933,0.18812746
0,13,14,22.781572,2.9949105,2.2575877,1,2.6457512,3.0726933,0.038610537
0,13,15,18.303005,3.3274016,4.599152,1,6.3245554,3.0726933,0.15696321
0,13,14,29.597298,3.3559737,6.287747,1,5.477226,3.0726933,0.3473414
0,8,8,13.820275,3.8013399,5.4875317,1,3.8729835,0.36464313,0.36077258
1,11,11,29.546574,3.3394141,7.2427263,1,6.8556547,3.0726933,0.5666141
1,13,15,15.198684,3.1529875,5.2980676,1,2.828427,3.0726933,0.30679062
0,11,12,18.110771,3.2579386,5.780805,1,4.690416,3.0726933,0.3778734
1,2,3,20.976177,3.7495604,8.7424965,1,7.0,1.1267831,0.56372017
1,13,14,29.546574,3.6710625,4.3290215,1,6.3245554,3.0726933,0.13869296
0,8,8,21.656408,3.4188817,5.3801737,1,2.236068,3.0726933,0.21563181
1,14,8,14.764823,3.5595827,6.522387,1,3.7416575,0.43363598,0.5432617
0,8,16,14.3178215,3.466078,7.8508983,1,3.6055512,0.43363598,0.46626
1,14,8,14.764823,3.5463314,5.996701,1,2.6457512,0.43363598,0.42112598
0,11,11,29.563492,3.2181911,5.4188523,1,6.708204,3.0726933,0.22721078
0,14,16,13.038404,3.2197242,0.0,0,2.236068,0.43363598,0.4866624
0,8,8,14.3178215,3.5851147,5.2654324,1,2.236068,0.43363598,0.43856317
0,8,16,21.702534,3.3666112,6.320984,1,7.4161983,0.9932518,0.51577646
0,13,15,20.024984,3.3424191,5.4329357,1,5.8309517,1.2809339,0.46760008
0,8,8,14.0,3.7128873,6.6125383,1,2.828427,0.43363598,0.5775912
0,11,12,26.324894,3.7110145,5.375232,1,4.1231055,3.0726933,0.23085558
1,10,13,14.764823,3.5229323,6.283761,1,3.8729835,0.43363598,0.51646215
0,8,8,9.643651,3.8695455,6.283761,1,2.4494898,0.50774395,0.38458318
0,8,8,14.798649,3.765473,5.9278855,1,2.4494898,0.43363598,0.45163462
1,21,22,18.708286,3.1169014,4.0734615,1,4.1231055,3.0726933,0.36257958
0,30,31,13.856406,3.3165352,6.100207,1,4.0,0.43363598,0.5895139
1,18,20,20.322401,3.6779368,7.130275,1,6.0,1.1267831,0.5269731
1,8,16,14.73092,3.627339,5.996701,1,3.4641016,0.43363598,0.42589176
0,14,16,21.633308,3.3525305,5.701847,1,3.6055512,1.1267831,0.5656665
1,6,9,20.37155,3.6597106,6.08816,1,5.91608,1.974081,0.5288128
0,8,8,15.842979,3.6376941,5.857047,1,4.2426405,1.1267831,0.53954893
1,13,15,21.470911,3.4851391,6.906695,1,8.5440035,1.2809339,0.49210995
0,14,16,21.377558,3.6139288,9.326505,1,3.8729835,-0.3930426,0.5664627
0,27,28,16.309507,3.410689,5.7160406,1,2.4494898,-0.3930426,0.5211436
0,30,31,13.674794,3.7169552,5.774179,1,3.0,0.43363598,0.48849937
1,6,9,14.282857,3.5759614,5.1483083,1,5.0,0.50774395,0.49145916
0,6,9,19.672316,3.8319986,6.2134676,1,6.164414,1.2809339,0.47134724
1,6,8,19.672316,3.576957,5.787388,1,5.3851647,1.2809339,0.39446518
1,6,9,18.220867,3.9735796,6.425015,1,5.2915025,1.2809339,0.5284568
1,6,9,19.646883,4.1650667,5.8100924,1,5.7445626,1.2809339,0.6043545
1,6,16,19.672316,3.7643945,5.4875317,1,7.071068,1.2809339,0.4259624
1,1,2,19.235384,3.867372,5.370266,1,5.91608,1.2809339,0.42930847
0,6,9,19.672316,3.5055718,6.714886,1,6.4807405,1.2809339,0.450077
1,8,8,10.392304,3.1603298,6.776507,1,3.6055512,0.36464313,0.5393286
1,8,8,20.396078,3.9589536,6.0978045,1,6.6332498,1.686399,0.4742215
1,8,8,13.928389,3.0785825,0.0,0,3.6055512,0.50774395,0.61937904
0,27,28,18.814888,3.4912462,5.2430687,1,3.1622777,0.43363598,0.6796871
0,30,31,22.135944,3.431445,5.9448447,1,3.3166249,0.43363598,0.43479243
0,8,8,13.747727,3.6844893,6.3513045,1,3.3166249,0.50774395,0.5320278
0,27,28,22.51666,3.403795,6.45909,1,4.1231055,0.43363598,0.37401724
0,8,8,20.712315,3.812592,8.249267,1,5.196152,0.43363598,0.56852573
0,20,21,20.73644,3.206063,6.8183117,1,4.0,0.43363598,0.57997906
0,6,9,19.672316,3.6379104,0.0,0,4.8989797,1.4632554,0.60213834
1,8,16,21.702534,3.876378,5.584473,1,7.615773,1.1267831,0.55083627
1,18,19,14.59452,3.370477,7.2068963,1,3.7416575,0.43363598,0.5665215
0,13,14,29.631065,3.1502936,7.669654,1,2.4494898,0.43363598,0.6041873
0,29,29,14.071247,3.2895555,5.723062,1,4.0,-0.36129388,0.5660792
0,13,14,12.649111,3.17908,7.3493147,1,1.4142135,0.43363598,0.56610847
1,14,15,29.274563,3.4527326,6.820649,1,6.5574384,0.43363598,0.46159786
0,8,8,14.21267,3.8513846,5.522341,1,2.0,0.50774395,0.4687282
0,13,14,29.597298,3.5879202,8.150283,1,7.2111025,0.43363598,0.5420039
0,14,15,23.558437,3.413217,6.745542,1,3.1622777,0.43363598,0.5561407
1,15,14,17.9722,3.4074295,6.8662663,1,4.358899,-0.36129388,0.41737872
1,13,15,21.886068,3.818622,7.0748277,1,6.0,0.43363598,0.57682824
0,20,21,19.442223,3.3910618,6.3661094,1,4.582576,0.43363598,0.7291831
1,13,14,29.631065,3.5632372,6.712288,1,5.477226,0.43363598,0.4327553
1,13,15,18.52026,3.3469577,7.153967,1,4.582576,0.43363598,0.566124
1,11,12,11.269427,3.1345713,6.7801604,1,3.3166249,0.43363598,0.5483066
0,9,10,22.022715,3.210159,4.4732375,1,5.2915025,1.4632554,0.56707996
1,6,9,11.445523,3.7614708,4.543933,1,4.0,1.2809339,0.55762553
0,11,11,30.033316,3.75438,8.6566,1,7.745967,0.43363598,0.4644284
1,11,11,29.563492,3.2885346,6.7316146,1,5.7445626,0.43363598,0.58753353
0,11,11,29.580399,3.5364156,6.844858,1,6.8556547,0.43363598,0.57102096
0,8,8,9.591663,3.515145,5.2430687,1,4.0,1.1267831,0.51827794
0,8,8,21.679483,3.4628227,6.4724083,1,5.0990195,0.43363598,0.43526652
0,13,14,29.580399,3.4629085,7.3989577,1,7.937254,0.50774395,0.57122475
0,27,28,18.220867,3.4872348,6.970965,1,3.6055512,0.43363598,0.5653889
0,8,8,21.400934,3.7166224,6.5129037,1,5.3851647,0.43363598,0.41278148
0,19,18,29.715317,3.8017068,8.362068,1,7.8740077,0.43363598,0.6739994
1,20,21,14.8323965,3.0958223,5.996701,1,3.1622777,0.50774395,0.43990773
0,13,14,18.547237,3.6060035,7.3277607,1,4.0,0.50774395,0.50390905
0,23,23,21.702534,3.4767125,8.178293,1,6.0,0.43363598,0.47642767
0,23,22,29.91655,3.5829864,7.579868,1,8.185352,0.50774395,0.5130832
1,27,15,13.114877,3.330443,7.3021393,1,3.4641016,0.50774395,0.5169254
1,8,8,19.104973,4.1005764,4.4102497,1,4.1231055,1.4632554,0.2048732
0,8,8,18.574175,3.3057504,0.0,0,1.0,-0.22314355,0.43883583
0,24,26,13.638182,3.20462,7.8800406,1,4.0,0.50774395,0.5665637
0,13,14,29.478806,3.5208292,7.3136067,1,7.4161983,0.50774395,0.38649195
1,11,11,29.257477,3.150411,6.7716146,1,6.6332498,0.50774395,0.53509516
1,13,15,21.886068,3.46488,6.849406,1,5.3851647,0.50774395,0.60948515
1,13,15,21.954498,3.1663496,6.7994127,1,5.2915025,0.50774395,0.48880935
0,13,14,29.614185,3.0992842,6.608217,1,4.472136,-0.45366722,0.576186
1,11,12,26.739485,3.1959176,6.8425765,1,6.6332498,0.50774395,0.53576916
1,11,11,29.614185,3.2597275,6.882858,1,6.244998,0.50774395,0.4340738
1,13,15,21.354156,3.5261593,6.8584285,1,5.477226,0.50774395,0.53461206
1,13,15,23.70654,3.131827,6.861795,1,5.196152,0.50774395,0.53275234
1,11,11,29.614185,3.1585865,7.0900936,1,6.0,0.50774395,0.49060315
1,13,14,29.631065,3.3948345,6.7543125,1,6.0,0.50774395,0.4652853
0,8,8,23.366642,3.8074987,7.417761,1,5.8309517,0.50774395,0.52068084
0,23,23,16.186415,3.385793,8.021985,1,4.0,0.50774395,0.5666149
0,21,21,29.983328,3.5819967,7.3851194,1,7.071068,0.50774395,0.48939845
0,8,16,21.794495,3.8489382,5.0226297,1,5.0,0.50774395,0.34780732
0,8,8,23.558437,3.2577279,7.3417172,1,6.4031243,0.43363598,0.62355894
0,20,21,24.145393,3.3289726,7.355488,1,8.185352,0.43363598,0.37002906
1,11,12,14.071247,3.7532256,6.1516256,1,3.1622777,0.43363598,0.44288728
0,8,8,21.794495,3.8816414,7.4932003,1,5.5677643,0.43363598,0.5518046
0,8,8,21.494184,3.6518576,6.275741,1,6.8556547,1.2809339,0.39031023
0,27,27,22.472204,3.6594288,7.2311783,1,4.2426405,0.50774395,0.5557527
0,8,7,29.257477,3.4442892,7.5114975,1,9.746795,1.2809339,0.4822352
0,11,11,29.580399,3.2083898,6.843718,1,6.4031243,0.50774395,0.56306005
0,14,8,23.958298,3.3329864,7.3595757,1,4.582576,1.2809339,0.46378106
0,8,8,25.119713,3.8764915,7.531183,1,8.6602545,0.43363598,0.46023574
1,6,8,29.614185,3.5809298,7.832403,1,8.888194,0.43363598,0.31808636
0,10,13,14.387495,3.3197086,6.035816,1,4.358899,0.50774395,0.45886996
1,23,23,20.856653,3.379844,5.0155563,1,3.7416575,0.43363598,0.34781128
1,11,11,29.563492,3.3394141,7.2427263,1,6.8556547,0.50774395,0.5666141
1,13,14,30.04996,3.2961664,7.807921,1,6.0827627,0.50774395,0.56631094
0,23,22,21.400934,3.391707,7.0584054,1,5.2915025,0.43363598,0.50721604
0,13,15,17.691807,3.307656,6.7543125,1,5.0,0.50774395,0.55968136
1,13,15,22.203604,3.3809621,6.7341633,1,1.7320508,-0.36129388,0.56334364
0,13,15,23.916521,3.0161922,6.679235,1,4.2426405,0.50774395,0.47193944
0,11,12,16.217276,3.4410498,5.4188523,1,5.5677643,1.2809339,0.5315419
1,14,16,17.916473,3.3009193,3.1086144,1,8.602325,0.43363598,0.099946044
0,8,7,21.817425,3.6312618,8.060884,1,4.358899,0.50774395,0.5333186
1,13,15,23.579653,3.142404,6.700522,1,6.4031243,0.50774395,0.54453814
0,16,18,16.340136,3.693523,6.716183,1,4.7958317,-0.36129388,0.5291906
0,8,7,29.597298,3.4408743,8.114453,1,8.306623,0.50774395,0.36599186
0,11,11,11.269427,3.0546079,6.844858,1,3.0,0.50774395,0.51481336
1,13,14,30.066593,3.3939157,7.599872,1,8.602325,0.50774395,0.37581062
0,13,14,8.888194,3.1837416,6.7096825,1,2.4494898,0.50774395,0.56180716
0,27,28,21.494184,3.6395655,3.8724504,0,2.236068,-1.2447948,0.8583759
0,13,14,29.614185,3.291187,7.0892015,1,3.6055512,0.50774395,0.4832373
0,13,15,20.420578,3.8643904,6.621126,1,6.3245554,1.4632554,0.45467475
1,11,11,14.866069,3.129794,6.8817606,1,4.2426405,0.50774395,0.54741657
1,13,15,15.297058,3.0787086,6.281762,1,2.828427,0.50774395,0.46494874
1,13,14,18.05547,3.2730944,7.213216,1,4.358899,0.50774395,0.56374127
0,30,31,21.633308,3.5174227,6.8740435,1,5.0990195,0.50774395,0.5134279
1,11,11,29.580399,3.7235222,6.636681,1,7.3484693,0.50774395,0.46173662
1,11,12,11.313708,3.2234375,6.727779,1,3.6055512,0.50774395,0.51773393
0,8,8,12.083046,3.386812,7.5611215,1,3.1622777,0.50774395,0.5658278
0,13,14,18.574175,3.6060035,6.8959255,1,4.0,0.50774395,0.40597865
1,14,8,20.976177,3.4391186,6.0857286,1,2.6457512,0.50774395,0.4442353
1,18,20,22.51666,3.6253717,7.451236,1,8.306623,1.2809339,0.35793376
1,18,20,23.17326,3.747045,7.1828156,1,4.690416,1.2809339,0.39297894
1,14,8,8.717798,3.7474325,7.0294685,1,2.4494898,0.50774395,0.5664855
0,13,14,29.631065,3.3309326,5.6392083,1,8.485281,0.50774395,0.27427277
1,8,7,29.478806,3.6514313,7.3890944,1,5.196152,0.50774395,0.5662136
0,13,14,29.529646,3.516935,6.867381,1,7.745967,0.50774395,0.59871954
1,13,15,17.9722,3.1647325,6.697886,1,5.0990195,0.50774395,0.57256526
1,11,11,29.563492,3.7753146,5.847825,1,7.1414285,0.50774395,0.4023466
0,13,14,29.631065,3.3559737,6.384334,1,5.477226,0.50774395,0.36455858
0,13,15,17.175564,3.3072553,6.8584285,1,4.8989797,0.50774395,0.5653125
1,30,31,25.514702,3.8872702,6.8684945,1,6.8556547,0.6747981,0.506035
0,21,34,15.297058,3.1103313,4.767204,1,5.0990195,1.2809339,0.50792533
1,13,15,23.853722,3.1222231,6.4657717,1,6.244998,0.50774395,0.5618012
1,8,16,13.820275,3.6028757,6.3605766,1,3.6055512,0.5877867,0.48929685
0,8,8,15.524175,3.5247085,7.396335,1,4.1231055,0.50774395,0.4870929
0,27,28,22.538855,3.6389902,7.2404275,1,4.7958317,0.50774395,0.35619256
1,13,15,24.310492,3.0971837,6.608217,1,3.3166249,0.50774395,0.483705
0,13,14,29.614185,3.233525,6.8850393,1,5.8309517,0.50774395,0.5161612
0,8,16,25.47548,3.6112692,7.219503,1,8.306623,1.2809339,0.46358487
0,13,15,9.380832,3.2013934,7.2832146,1,1.7320508,0.50774395,0.54009074
1,11,12,17.029387,3.4382396,6.6872706,1,3.8729835,0.50774395,0.54744977
1,11,11,29.631065,3.681184,6.8112664,1,6.164414,0.50774395,0.435218
1,15,17,26.758177,3.2011704,6.8651505,1,3.4641016,0.50774395,0.53307974
0,8,8,21.725561,3.4408743,6.870718,1,5.2915025,0.50774395,0.6054265
0,8,8,15.297058,3.7710996,6.7135878,1,4.1231055,0.50774395,0.53375727
0,8,8,25.13961,3.6382704,7.5225463,1,7.3484693,0.50774395,0.38923877
0,8,7,29.597298,4.074435,6.864033,1,8.124039,1.1267831,0.53439116
1,13,14,16.792856,3.2487335,6.726497,1,4.582576,0.50774395,0.5662018
1,13,14,24.310492,3.1451194,6.748056,1,3.0,0.50774395,0.5325256
0,27,28,18.761663,3.8599007,7.483627,1,3.8729835,0.50774395,0.3824277
1,6,9,16.941074,3.9158213,5.370266,1,4.582576,1.4632554,0.46001914
1,6,9,20.420578,3.7595592,6.679235,1,6.164414,1.4632554,0.47970125
1,28,30,9.273619,3.216875,6.829934,1,2.236068,0.50774395,0.557775
0,4,5,19.621416,3.5789454,5.730035,1,6.708204,1.2809339,0.39139092
1,14,16,14.035668,3.5078712,6.0978045,1,2.828427,0.5877867,0.5868978
1,14,16,17.944359,3.3009193,4.577388,1,8.602325,0.50774395,0.2120231
0,13,14,29.647934,3.1529875,6.861795,1,6.78233,0.5877867,0.538818
1,22,24,13.0,3.1450016,4.701389,1,5.2915025,1.2809339,0.48635417
1,13,15,18.35756,3.8172987,6.554873,1,1.7320508,0.5877867,0.39290336
1,13,15,26.551836,3.1110635,6.8006043,1,6.0,0.5877867,0.5296226
1,11,12,23.70654,3.8846848,6.2241225,1,3.6055512,0.5877867,0.44760528
0,22,24,15.779734,3.2430842,5.803658,1,3.8729835,1.2809339,0.43557703
0,8,8,21.771542,3.7377675,7.256403,1,5.2915025,0.50774395,0.5663775
1,8,8,18.027756,3.9677446,7.0519423,1,2.236068,0.5877867,0.5627003
1,13,14,29.664793,3.3429997,6.6464424,1,7.6811457,0.5877867,0.5404658
1,8,8,12.0415945,3.4628227,5.780805,1,2.0,0.5877867,0.39570326
0,11,12,9.055386,3.9621356,6.2996106,1,2.828427,0.5877867,0.33764917
0,23,22,29.017237,3.48144,6.9639087,1,7.937254,0.5877867,0.43884036
0,11,12,12.4499,3.1595166,6.4724083,1,2.4494898,0.50774395,0.4888669
1,3,4,23.579653,3.959058,7.1721945,1,6.8556547,0.5877867,0.46000463
1,13,15,26.286879,3.207615,6.850539,1,3.3166249,0.5877867,0.47341272
1,11,12,23.151674,3.399782,6.8662663,1,6.0,0.5877867,0.56388783
1,21,34,9.055386,3.624204,6.6253924,1,2.4494898,0.50774395,0.52100784
1,21,8,20.880613,3.6898372,7.892904,1,4.8989797,0.5877867,0.5124957
0,14,15,16.340136,3.3609266,6.7530646,1,4.2426405,0.5877867,0.51027006
0,11,11,29.647934,3.2211456,6.7716146,1,5.7445626,0.5877867,0.46338695
1,8,8,23.10844,3.9829578,6.720063,1,4.2426405,0.5877867,0.56657076
0,13,14,29.664793,3.246499,5.3602586,1,6.928203,0.5877867,0.18562832
1,6,9,18.574175,3.4057047,6.0953965,1,4.0,1.686399,0.49008945
0,13,14,29.647934,3.1696913,6.485551,1,5.2915025,0.5877867,0.41461277
0,11,12,17.029387,3.4124053,5.2316966,1,9.486833,1.974081,0.46871606
0,13,14,29.664793,3.5059006,5.409322,1,7.3484693,0.5877867,0.1897435
0,13,14,28.809721,3.046964,6.743022,1,5.91608,0.5877867,0.40030235
1,14,16,17.9722,3.3009193,2.5470986,1,8.602325,0.5877867,0.076719984
0,13,14,29.849623,3.2758913,7.9004626,1,7.4161983,0.6747981,0.5905692
0,27,28,21.587032,3.881472,7.230404,1,4.8989797,0.5877867,0.728425
1,13,15,18.110771,3.1613743,4.9419994,1,5.5677643,0.6747981,0.1737064
0,13,14,29.529646,3.0702312,6.9789686,1,6.244998,0.6747981,0.4202639
0,14,16,21.771542,3.4650512,5.7641563,1,4.1231055,1.686399,0.5548084
1,11,12,24.698177,3.2831063,4.691623,1,6.244998,0.6747981,0.17150314
0,6,9,19.723083,3.0992842,5.1231303,1,5.3851647,0.7701082,0.37999016
0,21,22,18.788294,3.7688274,5.9221683,1,4.358899,1.4632554,0.5088749
1,11,12,19.052559,3.3324,6.827629,1,3.3166249,0.6747981,0.50225794
0,27,28,22.338308,3.566878,6.4523644,1,2.6457512,0.6747981,0.29012764
1,13,14,29.664793,3.222456,4.701389,1,7.28011,0.6747981,0.17955486
0,27,28,16.40122,3.4224617,5.334794,1,2.4494898,0.6747981,0.33057314
1,13,14,29.681644,3.5632372,6.061084,1,5.477226,0.6747981,0.26532894
0,13,14,29.614185,3.3603563,7.591811,1,6.708204,0.6747981,0.4836005
0,13,15,20.09975,3.2956593,6.275741,1,4.582576,0.6747981,0.3345447
1,8,7,14.899665,3.4757812,6.3324623,1,3.1622777,0.7701082,0.58337575
1,13,15,18.493242,3.0003757,6.5441566,1,6.4031243,0.6747981,0.36260676
1,13,15,23.043438,3.3073554,7.6004076,1,5.2915025,0.6747981,0.6245749
1,21,22,18.814888,3.1169014,4.1934357,1,4.1231055,1.686399,0.4127536
1,13,15,15.198684,3.2108216,7.5306087,1,2.4494898,0.6747981,0.6710922
0,8,8,26.26785,3.7144232,7.275096,1,6.0,1.686399,0.47303334
1,8,16,20.396078,3.86966,6.645052,1,4.472136,0.6747981,0.56737196
0,13,14,29.664793,3.2586756,5.869212,1,7.1414285,0.7701082,0.27880055
0,30,30,29.74895,3.9381003,7.5555444,1,7.6811457,0.7701082,0.32544878
0,13,14,29.614185,3.8162143,7.65861,1,6.928203,0.7701082,0.5948137
0,8,8,21.817425,4.027208,6.688604,1,4.582576,0.6747981,0.5360554
0,27,28,22.58318,3.4160984,5.375232,1,3.6055512,0.7701082,0.41159633
0,8,16,10.440307,3.6345193,7.3506894,1,2.828427,0.87546873,0.6135036
0,13,15,10.392304,3.1408663,6.5729675,1,3.1622777,0.6747981,0.4770543
0,11,12,12.529964,3.1595166,4.37046,1,2.4494898,0.6747981,0.15971747
0,11,12,14.177447,3.0410943,6.9809594,1,3.3166249,1.974081,0.38119593
1,21,34,9.110434,3.4207628,6.3456893,1,2.4494898,0.6747981,0.4368533
1,13,15,17.058722,3.488072,7.2728705,1,4.690416,0.7701082,0.7380721
0,13,14,29.681644,3.2586756,6.3933234,1,7.1414285,0.7701082,0.36253813
1,25,24,21.283796,3.3866267,6.8751493,1,3.7416575,0.7701082,0.7627262
1,14,16,18.027756,3.3009193,4.1934357,1,8.602325,0.7701082,0.1806386
1,13,14,29.698484,3.2072825,7.113875,1,7.28011,0.7701082,0.6595691
0,8,8,20.09975,4.0462046,6.189639,1,4.358899,0.7701082,0.4580576
0,13,14,29.664793,3.2386918,7.369065,1,7.28011,0.7701082,0.533273
1,13,14,29.631065,3.2037308,6.997715,1,7.28011,0.7701082,0.5179945
0,27,28,20.832666,3.4221938,5.588484,1,2.828427,0.7701082,0.38453004
0,18,20,9.0,3.4842157,6.9799643,1,2.6457512,0.7701082,0.3886825
1,14,16,20.976177,3.3121555,7.4381013,1,2.4494898,1.974081,0.48747787
0,23,23,21.748564,3.568269,6.470753,1,4.582576,0.7701082,0.5230364
1,6,9,20.493902,3.6597106,6.0306854,1,5.91608,2.3795462,0.43586102
0,11,12,14.21267,3.0410943,6.092983,1,3.3166249,1.974081,0.24436414
1,8,16,21.794495,3.837913,5.5804467,1,2.4494898,1.974081,0.45781836
1,18,23,22.068077,3.8833897,8.627141,1,1.4142135,-0.2946025,0.5343678
0,8,8,21.633308,3.5917745,0.0,0,5.477226,0.6747981,0.56642646
0,8,8,21.633308,3.5917745,0.0,0,5.477226,0.6747981,0.56642646
0,8,8,21.633308,3.5917745,7.9906106,1,5.477226,0.7701082,0.56642646
1,14,16,14.933185,3.4555888,6.247172,1,3.6055512,0.87546873,0.5427706
1,8,8,20.493902,3.9589536,6.0978045,1,6.6332498,2.3795462,0.35004157
1,14,16,14.933185,3.693591,6.066062,1,3.7416575,0.87546873,0.44044355
0,13,14,29.681644,3.2835171,6.2917175,1,6.708204,0.87546873,0.31802467
1,13,14,29.529646,3.6824937,8.028282,1,3.1622777,0.87546873,0.59495455
0,13,14,29.681644,3.2835171,3.2835393,1,6.708204,0.87546873,0.06939802
1,11,12,21.260292,3.271537,6.689935,1,4.8989797,0.87546873,0.5019854
1,14,16,11.135529,3.3661387,6.9779716,1,2.6457512,0.87546873,0.47749773
1,14,16,14.96663,3.4273636,5.996701,1,2.4494898,0.87546873,0.4574798
0,29,15,19.77372,3.957856,4.681761,1,4.582576,2.3795462,0.15614991
0,13,14,29.681644,3.1696913,5.9615207,1,5.2915025,0.87546873,0.3188764
0,20,21,14.525839,3.1717598,6.061084,1,2.828427,0.87546873,0.397481
0,13,15,10.148891,2.927912,5.7939277,1,2.828427,0.87546873,0.28061047
0,8,7,29.580399,3.760133,7.206103,1,6.708204,0.87546873,0.50701386
0,11,12,21.97726,3.3334749,6.758048,1,5.0990195,0.87546873,0.48006916
0,13,14,29.698484,3.3309326,4.0915074,1,8.485281,0.87546873,0.11954813
1,13,15,20.952328,3.391154,6.6197,1,5.0,0.87546873,0.4553204
0,13,15,21.633308,3.0827322,6.9699597,1,2.6457512,0.87546873,0.5639291
1,13,14,29.681644,3.1631126,7.384455,1,4.472136,0.87546873,0.44962963
1,13,15,18.193405,3.1613743,6.633871,1,5.5677643,0.87546873,0.40594888
1,13,15,23.790754,3.0263338,6.7057614,1,4.7958317,0.87546873,0.51765263
0,27,28,17.117243,3.3618762,5.370266,1,1.0,0.87546873,0.45232132
0,11,12,26.438608,3.7110145,5.787388,1,4.1231055,0.87546873,0.29967767
0,8,8,21.517435,3.915494,7.52946,1,4.690416,0.7701082,0.5664621
1,21,34,9.165152,3.353201,6.5208125,1,2.4494898,0.87546873,0.44625714
1,12,13,14.96663,3.3650985,5.996701,1,2.0,0.9932518,0.4574798
0,8,8,25.21904,3.8764915,0.0,0,8.6602545,0.7701082,0.11024163
0,8,8,25.21904,3.8764915,4.8202815,1,8.6602545,0.87546873,0.11024163
0,6,8,29.765753,3.8375,7.410668,1,4.358899,0.87546873,0.40497413
1,11,12,24.758837,3.2831063,4.0915074,1,6.244998,0.87546873,0.12656084
